OGE,[],Coverage.ISODATABySAGA,4693,This tool executes the Isodata unsupervised classification - clustering algorithm. Isodata stands for Iterative Self-Organizing Data Analysis Techniques. This is a more sophisticated algorithm which allows the number of clusters to be automatically adjusted during the iteration by merging similar clusters and splitting clusters with large standard deviations. The tool is based on Christos Iosifidis' Isodata implementation.,input,Input features grid list,grid list,Raster,output_clusters,Output clusters grid,grid,Raster,statistics,Output statistics table,table,NonGeoData,grid_system,Grid system parameters,grid system,Raster,normalize,Normalize input data,boolean,LiteralData,max_iterations,Maximum number of iterations for the algorithm,integer,LiteralData,initial_clusters,Initial number of clusters,integer,LiteralData,max_clusters,Maximum number of clusters,integer,LiteralData,min_samples,Minimum number of samples in a cluster,integer,LiteralData,update_colors,Update colors from features,boolean,LiteralData,start_partition,Choose the start partition method,choice,LiteralData,Coverage,This tool executes the Isodata unsupervised classification - clustering algorithm. Isodata stands for Iterative Self-Organizing Data Analysis Techniques. This is a more sophisticated algorithm which allows the number of clusters to be automatically adjusted during the iteration by merging similar clusters and splitting clusters with large standard deviations. The tool is based on Christos Iosifidis' Isodata implementation.,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.ISODATAClusteringForGridsBySAGA,4694,This tool executes the Isodata unsupervised classification - clustering algorithm. Isodata stands for Iterative Self-Organizing Data Analysis Techniques. This is a more sophisticated algorithm which allows the number of clusters to be automatically adjusted during the iteration by merging similar clusters and splitting clusters with large standard deviations. The tool is based on Christos Iosifidis' Isodata implementation.,features,grid list,CoverageCollection,Raster,normalize,Normalize,String,LiteralData,iterations,Maximum Number of Iterations,Int,LiteralData,clusterINI,Initial Number of Clusters.,Int,LiteralData,clusterMAX,Maximum Number of Clusters.,Int,LiteralData,samplesMIN,Minimum Number of Samples in a Cluster.,Int,LiteralData,initialize,Start Partition.choice tAvailable Choices: [0] random [1] periodical [2] keep values,String,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.isotonicRegressionModel,4695,Isotonic regression model training method.,featuresCoverage,The featuresCoverage.,Coverage,Raster,labelCoverage,The labelCoverage.,Coverage,Raster,isotonic,"If true, fits an isotonic (increasing) regression, otherwise fits an antitonic (decreasing) regression.",Boolean,LiteralData,output,output parameter,MLmodel,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.kMeans,4696,Coverage.kMeans,coverage,The photo to be processed,Coverage,Raster,k,,Int,LiteralData,seed,,Long,LiteralData,maxIter,,Int,LiteralData,distanceMeasure,,String,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.KMeansClassificationByOTB,4697,"Unsupervised KMeans image classification. This is a composite application, using existing training and classification applications. The SharkKMeans model is used.",in,Input image filename.,Coverage,Raster,nc,"Number of modes, which will be used to generate class membership.",Int,LiteralData,ts,Size of the training set (in pixels).,Int,LiteralData,maxit,"Maximum number of iterations for the learning step. If this parameter is set to 0, the KMeans algorithm will not stop until convergence",Int,LiteralData,centroids.in,"Input text file containing centroid positions used to initialize the algorithm. Each centroid must be described by p parameters, p being the number of bands in the input image, and the number of centroids must be equal to the number of classes (one centroid per line with values separated by spaces).",String,LiteralData,centroids.out,Output text file containing centroids after the kmean algorithm.,String,LiteralData,ram,Available memory for processing (in MB).,Int,LiteralData,sampler,"Type of sampling (periodic, pattern based, random)",null,LiteralData,sampler.periodic.jitter,Jitter amplitude added during sample selection (0 = no jitter),Int,LiteralData,vm,"Validity mask, only non-zero pixels will be used to estimate KMeans modes.",Coverage,Raster,nodatalabel,"By default, hidden pixels will have the assigned label 0 in the output image. It???s possible to define the label mask by another value, but be careful to not take a label from another class. This application initializes the labels from 0 to N-1, N is the number of class (defined by ???nc??? parameter).",Int,LiteralData,cleanup,"If activated, the application will try to clean all temporary files it created",Boolean,LiteralData,rand,Set a specific random seed with integer value.,Int,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.largeScaleMeanShiftRasterByOTB,4698,"This application chains together the 4 steps of the MeanShift framework, that is the MeanShiftSmoothing, the LSMSSegmentation, the LSMSSmallRegionsMerging and the LSMSVectorization.In this mode, the application will produce a standard labeled raster.",input,Name of input raster map,Coverage,Raster,spatialr,Radius of the spatial neighborhood for averaging. Higher values will result in more smoothing and higher processing time.,Int,LiteralData,ranger,"Threshold on spectral signature euclidean distance (expressed in radiometry unit) to consider neighborhood pixel for averaging. Higher values will be less edge-preserving (more similar to simple average in neighborhood), whereas lower values will result in less noise smoothing. Note that this parameter has no effect on processing time.",Float,LiteralData,minsize,"Minimum Segment Size. If, after the segmentation, a segment is of size strictly lower than this criterion, the segment is merged with the segment that has the closest sepctral signature.",Int,LiteralData,tilesizex,Size of tiles along the X-axis for tile-wise processing.,Int,LiteralData,tilesizey,Size of tiles along the Y-axis for tile-wise processing.,Int,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.largeScaleMeanShiftVectorByOTB,4699,"This application chains together the 4 steps of the MeanShift framework, that is the MeanShiftSmoothing, the LSMSSegmentation, the LSMSSmallRegionsMerging and the LSMSVectorization.In this mode, the application will produce a vector file or database and compute field values for each region",input,Name of input raster map,Coverage,Raster,spatialr,Radius of the spatial neighborhood for averaging. Higher values will result in more smoothing and higher processing time.,Int,LiteralData,ranger,"Threshold on spectral signature euclidean distance (expressed in radiometry unit) to consider neighborhood pixel for averaging. Higher values will be less edge-preserving (more similar to simple average in neighborhood), whereas lower values will result in less noise smoothing. Note that this parameter has no effect on processing time.",Float,LiteralData,minsize,"Minimum Segment Size. If, after the segmentation, a segment is of size strictly lower than this criterion, the segment is merged with the segment that has the closest sepctral signature.",Int,LiteralData,tilesizex,Size of tiles along the X-axis for tile-wise processing.,Int,LiteralData,tilesizey,Size of tiles along the Y-axis for tile-wise processing.,Int,LiteralData,output,output parameter,Feature,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.latentDirichletAllocation,4700,Latent Dirichlet Allocation (LDA) model training method.,featuresCoverage,The feature coverage data in RDDImage format.,Coverage,Raster,checkpointInterval,How often to checkpoint the model.,Int,LiteralData,k,Number of topics.,Int,LiteralData,maxIter,Maximum number of iterations.,Int,LiteralData,optimizer,Optimizer to be used ('online' or 'em').,String,LiteralData,seed,Seed for random number generation.,Long,LiteralData,subsamplingRate,Fraction of the data to use for training.,Double,LiteralData,topicConcentration,Concentration parameter for the topics.,Double,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.latlongByGrass,4701,Create a latitude/longitude raster map,input,Name of input raster map,Coverage,Raster,long,"Creates a latitude (degree decimal) map, or longitude if the parameter is true (default: false).",Boolean,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.linearRegressionModel,4702,Linear regression model training method.,featuresCoverage,The featuresCoverage.,Coverage,Raster,labelCoverage,The labelCoverage.,Coverage,Raster,maxIter,Maximum number of iterations.,Int,LiteralData,regParam,Regularization parameter (lambda).,Double,LiteralData,elasticNetParam,"Elastic net mixing parameter (0 = L2, 1 = L1).",Double,LiteralData,fitIntercept,Whether to fit the intercept term.,Boolean,LiteralData,loss,Loss function to minimize ('squaredError').,String,LiteralData,solver,Solver algorithm used ('auto').,String,LiteralData,standardization,Whether to standardize features before fitting.,Boolean,LiteralData,tol,Tolerance for stopping criteria.,Double,LiteralData,output,output parameter,MLmodel,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.linearSVCClassifierModel,4703,Linear Support Vector Classifier (SVC) model training method.,featuresCoverage,The RDD of images representing feature data.,Coverage,Raster,labelCoverage,The RDD of images representing label data.,Coverage,Raster,maxIter,Maximum number of iterations for training.,Int,LiteralData,regParam,Regularization parameter to prevent overfitting.,Double,LiteralData,output,output parameter,MLmodel,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.linearTransformation,4704,Gray-level linear transformations,coverage,The Coverage to make gray-level linear transformations,Coverage,Raster,k,The coefficient to make gray-level linear transformations,Double,LiteralData,b,The constant to add in gray-level linear transformations,Int,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.load,4705,Load overlay data,productName,The name of the product.,String,LiteralData,sensorName,The sensor of the product.,String,LiteralData,measurementName,The measurement of the product.,String,LiteralData,StartTime,The start time of the product.,String,LiteralData,EndTime,The end time of the product.,String,LiteralData,geom,The geom of the product.,List<Float>,ComplexData,crs,The crs of the product.,String,LiteralData,method,The method of reslicing.,String,LiteralData,Coverage,,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.localStatisticExtractionByOTB,4706,Computes local statistical moments on every pixel in the selected channel of the input image,input,Name of input raster map,Coverage,Raster,channel,The selected channel index (1 based),Int,LiteralData,radius,The computational window radius.,Int,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.log,4707,Compute the natural logarithm of the input,coverage,The coverage for operation.,Coverage,Raster,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.log10,4708,Compute the base-10 logarithm of the input,coverage,The coverage for operation.,Coverage,Raster,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.logisticRegressionClassifierModel,4709,logisticRegressionClassifierModel training method.,featuresCoverage,The featuresCoverage.,Coverage,Raster,labelCoverage,The labelCoverage.,Coverage,Raster,maxIter,Maximum number of iterations for the optimizer.,Int,LiteralData,regParam,Regularization parameter for the model.,Double,LiteralData,elasticNetParam,"Elastic net mixing parameter (0: L2 regularization, 1: L1 regularization).",Double,LiteralData,family,"The family of logistic regression (e.g., 'auto', 'binomial', 'multinomial').",String,LiteralData,fitIntercept,Whether to fit an intercept term in the model.,Boolean,LiteralData,standardization,Whether to standardize features before training.,Boolean,LiteralData,threshold,The threshold for binary classification prediction.,Double,LiteralData,tol,The convergence tolerance for iterative algorithms.,Double,LiteralData,output,output parameter,MLmodel,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.lt,4710,Returns 1 if the first value is less than the second for each matched pair of bands in coverage 1 and coverage 2,coverage1,The first coverage for operation.,Coverage,Raster,coverage2,The second coverage for operation.,Coverage,Raster,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.lte,4711,Returns 1 if the first value is equal or less to the second for each matched pair of bands in coverage 1 and coverage 2,coverage1,The first coverage for operation.,Coverage,Raster,coverage2,The second coverage for operation.,Coverage,Raster,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.lteByGEE,4712,"Set the values less than or equal to the threshold in the impact to 1, and set the rest to 0.",coverage,The coverage to which the operation is applied.,Coverage,Raster,threshold,The value set as a boundary value.,Double,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.mask,4713,Mask calculation,coverage1,The input image,Coverage,Raster,coverage2,The mask image.,Coverage,Raster,readMask,The number to be masked in the Mask.,Int,LiteralData,writeMask,The number will be set if the values from coverage2 is equal to readMask.,Int,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.maxi,4714,Select the maximum of the first and second values for each matched pair of bands in image1 and image2,coverage1,The image from which the left operand bands are taken.,Coverage,Raster,coverage2,The image from which the right operand bands are taken.,Coverage,Raster,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.maximumlikelihoodClassificationBySAGA,4715,"Standard methods for supervised image classification, including minimum distance, maximum likelihood, spectral angle mapping. Classifiers can be trained by areas defined through shapes, samples supplied as table records, or statistics previously stored to file.",grids,-,Coverage,Raster,training,Training Areas,Feature,Vector,training_samples,Provide a class identifier in the first field followed by sample data corresponding to the input feature grids.,Feature,Vector,normalise,,Boolean,LiteralData,training_class,-,String,LiteralData,training_with,Available Choices: [0] training areas [1] training samples [2] load from file Default: 0,Int,LiteralData,train_buffer,"For non-polygon type training areas, distance to buffer the sample area with the grid cell center.",Float,LiteralData,threshold_dist,"Let pixel stay unclassified, if minimum Euclidean distance is greater than threshold.",Float,LiteralData,threshold_angle,"Let pixel stay unclassified, if spectral angle distance is greater than threshold.",Float,LiteralData,threshold_prob,"Let pixel stay unclassified, if maximum likelihood probability value is less than threshold.",Float,LiteralData,file_load,,String,LiteralData,relative_prob,Available Choices: [0] absolute [1] relative Default: 1,Int,LiteralData,method,-,Int,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.meanShiftSmoothingByOTB,4716,This application smooths an image using the MeanShift algorithm.,input,Name of input raster map,Coverage,Raster,spatialr,Radius of the spatial neighborhood for averaging. Higher values will result in more smoothing and higher processing time.,Int,LiteralData,ranger,"Threshold on spectral signature euclidean distance (expressed in radiometry unit) to consider neighborhood pixel for averaging. Higher values will be less edge-preserving (more similar to simple average in neighborhood), whereas lower values will result in less noise smoothing. Note that this parameter has no effect on processing time.",Float,LiteralData,thres,Algorithm will stop if update of average spectral signature and spatial position is below this threshold.,Float,LiteralData,maxiter,Algorithm will stop if convergence threshold is not met after the maximum number of iterations.,Int,LiteralData,rangeramp,Vary the range radius linearly with the central pixel intensity (experimental).,Float,LiteralData,output,output parameter,CoverageCollection,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.metadata,4717,Return the metadata of the input coverage,coverage,The image to get the metadata,Coverage,Raster,output,output parameter,String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.mini,4718,Select the minimum of the first and second values for each matched pair of bands in image1 and image2,coverage1,The image from which the left operand bands are taken.,Coverage,Raster,coverage2,The image from which the right operand bands are taken.,Coverage,Raster,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.minimumdistanceClassificationBySAGA,4719,"Standard methods for supervised image classification, including minimum distance, maximum likelihood, spectral angle mapping. Classifiers can be trained by areas defined through shapes, samples supplied as table records, or statistics previously stored to file.",grids,-,Coverage,Raster,training,Training Areas,Feature,Vector,training_samples,Provide a class identifier in the first field followed by sample data corresponding to the input feature grids.,Feature,Vector,normalise,,Boolean,LiteralData,training_class,-,String,LiteralData,training_with,Available Choices: [0] training areas [1] training samples [2] load from file Default: 0,Int,LiteralData,train_buffer,"For non-polygon type training areas, distance to buffer the sample area with the grid cell center.",Float,LiteralData,threshold_dist,"Let pixel stay unclassified, if minimum Euclidean distance is greater than threshold.",Float,LiteralData,threshold_angle,"Let pixel stay unclassified, if spectral angle distance is greater than threshold.",Float,LiteralData,threshold_prob,"Let pixel stay unclassified, if maximum likelihood probability value is less than threshold.",Float,LiteralData,file_load,,String,LiteralData,relative_prob,Available Choices: [0] absolute [1] relative Default: 1,Int,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGE,[],Coverage.mlKMeans,4720,K-means clustering model training method.,featuresCoverage,The feature coverage data in RDDImage format.,Coverage,Raster,k,Number of clusters.,Int,LiteralData,maxIter,Maximum number of iterations.,Int,LiteralData,seed,Seed for random number generation.,Long,LiteralData,tol,Tolerance for convergence.,Double,LiteralData,output,output parameter,Coverage,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
